"FullName","Length"
"C:\Program Files (x86)\Steam\steamapps\common\Sekiro\Data3.bdt","1643835952"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64s.rpf","1646266368"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\XGame\CookedPCConsole_FR\WorldTextures2.tfc","1647525156"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\content\content4\bundles\buffers0.bundle","1670698000"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\content\content4\soundspc.cache","1674885901"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\content\content0\bundles\movies.bundle","1685186016"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mpvinewood\dlc.rpf","1694519296"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64h.rpf","1699563520"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham Knight\BmGame\CookedPCConsole\SFX\SFX_1.wad","1705156608"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64r.rpf","1711259648"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock Infinite\XGame\CookedPCConsole_FR\WorldTextures3.tfc","1738355835"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo4\sound\pc\sfxstream.pck","1747102467"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64o.rpf","1758345216"
"C:\Program Files (x86)\Steam\steamapps\common\BioShock 2\MP\Content\BulkContent\DynamicBulkFileTextures.blk","1781276672"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64i.rpf","1787043840"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mpbiker\dlc.rpf","1794048000"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64d.rpf","1804668928"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64m.rpf","1807249408"
"C:\Program Files (x86)\Steam\steamapps\common\Skyrim Special Edition\Data\Skyrim - Voices_en0.bsa","1807969854"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mpchristmas3\dlc.rpf","1822871552"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\040_foothills_010.texpack","1825650832"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\060_peakspass_010.texpack","1845410000"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\050_alfheim_010.texpack","1846238608"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64\audio\sfx\CUTSCENE_MASTERED_ONLY.rpf","1856481280"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mpgunrunning\dlc.rpf","1879756800"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64t.rpf","1924630528"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher Enhanced Edition\Data\meshes00.bif","1934661977"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64v.rpf","1942046720"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Fallout4 - Textures5.ba2","1963767149"
"C:\Program Files (x86)\Steam\steamapps\common\ELDEN RING\Game\sd\sd.bdt","1965980496"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\globals\common-rtx-new.module_hd1","1975856707"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mpsecurity\dlc.rpf","1978963968"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Fallout4 - Textures4.ba2","1999988681"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher Enhanced Edition\Data\textures00.bif","2039561299"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Fallout4 - Textures3.ba2","2101083744"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64j.rpf","2109519872"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64e.rpf","2115954688"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\videos\Credits.mp4","2121113025"
"C:\Program Files (x86)\Steam\steamapps\common\Tomb Raider\bigfile.001.tiger","2147238744"
"C:\Program Files (x86)\Steam\steamapps\common\Tomb Raider\bigfile.002.tiger","2147359048"
"C:\Program Files (x86)\Steam\steamapps\common\Tomb Raider\bigfile.000.tiger","2147458360"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64c.rpf","2196207616"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\content\content4\texture.cache","2212800512"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\patchday3ng\dlc.rpf","2253039616"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\DLCNukaWorld - Textures.ba2","2348553100"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64k.rpf","2365648896"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mpheist3\dlc.rpf","2377840640"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mpchristmas2017\dlc.rpf","2406123520"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Fallout4 - Textures2.ba2","2410629991"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64g.rpf","2552596480"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham Knight\BmGame\CookedPCConsole\Chunk2.tfc","2563978492"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\content\content0\bundles\movies.bundle","2571067376"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64l.rpf","2577571840"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Fallout4 - Voices.ba2","2606358161"
"C:\Program Files (x86)\Steam\steamapps\common\ELDEN RING\Game\Data3.bdt","2655586000"
"C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Fallout4 - Textures1.ba2","2703605715"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\globals\common-rtx-new.module","2720489472"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\root.texpack","2725713664"
"C:\Program Files (x86)\Steam\steamapps\common\Sekiro\Data1.bdt","2755237627"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64q.rpf","2823614464"
"C:\Program Files (x86)\Steam\steamapps\common\SpongeBob SquarePants Battle for Bikini Bottom - Rehydrated\Pineapple\Content\Paks\pakchunk0-WindowsNoEditor.pak","2894564712"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\DLC\bob\content\texture.cache","2915248053"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\x64\audio\sfx\INTERACTIVE_MUSIC.rpf","2994292736"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mpheist\dlc.rpf","3052763136"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\subgames\CampaignS1\deploy\pc\globals\globals-rtx-new.module","3117883392"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\content\content1\texture.cache","3124997224"
"C:\Users\joshu\Downloads\Drehmal v2 PRIMΩRDIAL.zip","3143467404"
"C:\Program Files (x86)\Steam\steamapps\common\PUBG\TslGame\Content\Paks\pakchunk0-WindowsNoEditor_mutable.pak","3212665745"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mpchristmas2018\dlc.rpf","3247781888"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\globals\forge\forge_objects-rtx-new.module_hd1","3315809333"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mpheist4\dlc.rpf","3452489728"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\content\content4\bundles\movies.bundle","3468632320"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mpheist4\dlc1.rpf","3469754368"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\content\content0\texture.cache","3473798781"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mptuner\dlc.rpf","3482869760"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\020_riverpass_010.texpack","3518867312"
"C:\Program Files\Epic Games\Fortnite\FortniteGame\Content\Paks\pakchunk10-WindowsClient_s4.ucas","3541712528"
"C:\Users\joshu\Downloads\en-us_16.0.10730.20102_ProjectPro2019rC2R_retail_ship_combo_en-us_dvd.iso","3549376512"
"C:\Program Files (x86)\Steam\steamapps\common\PUBG\TslGame\Content\Paks\pakchunk1200-WindowsNoEditor_weapon_tex.pak","3665832847"
"C:\Program Files (x86)\Steam\steamapps\common\LEGO Star Wars - The Skywalker Saga\GAME5.DAT","3913247013"
"C:\Program Files (x86)\Steam\steamapps\common\Grand Theft Auto V\update\x64\dlcpacks\mpbattle\dlc.rpf","3981039616"
"C:\Program Files (x86)\Steam\steamapps\common\LEGO Star Wars - The Skywalker Saga\GAME.DAT","4064897269"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\020_riverpass_020.texpack","4067732784"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\subgames\CampaignS1\deploy\pc\levels\campaign\ring01\island01\island01-rtx-new.module","4189609984"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\content\content4\bundles\movies0.bundle","4205948000"
"C:\Program Files (x86)\Steam\steamapps\common\Supraland\Supraland\Content\Paks\Supraland-WindowsNoEditor.pak","4263230883"
"C:\Program Files (x86)\Steam\steamapps\common\LEGO Star Wars - The Skywalker Saga\GAME3.DAT","4280936855"
"C:\Program Files (x86)\Steam\steamapps\common\LEGO Star Wars - The Skywalker Saga\GAME2.DAT","4285593680"
"C:\Program Files (x86)\Steam\steamapps\common\LEGO Star Wars - The Skywalker Saga\GAME1.DAT","4286308078"
"C:\Program Files (x86)\Steam\steamapps\common\LEGO Star Wars - The Skywalker Saga\GAME0.DAT","4286824961"
"C:\Program Files (x86)\Steam\steamapps\common\LEGO Star Wars - The Skywalker Saga\GAME4.DAT","4288576418"
"C:\Program Files\Epic Games\Fortnite\FortniteGame\Content\Paks\pakchunk10optional-WindowsClient.ucas","4293975504"
"C:\Program Files\Epic Games\Fortnite\FortniteGame\Content\Paks\pakchunk10optional-WindowsClient_s1.ucas","4293979360"
"C:\Program Files\Epic Games\Fortnite\FortniteGame\Content\Paks\pakchunk10-WindowsClient_s1.ucas","4294743696"
"C:\Program Files\Epic Games\Fortnite\FortniteGame\Content\Paks\pakchunk10sm6-WindowsClient.ucas","4294867344"
"C:\Program Files\Epic Games\Fortnite\FortniteGame\Content\Paks\pakchunk10-WindowsClient.ucas","4294938400"
"C:\Program Files\Epic Games\Fortnite\FortniteGame\Content\Paks\pakchunk10-WindowsClient_s3.ucas","4294953488"
"C:\Program Files\Epic Games\Fortnite\FortniteGame\Content\Paks\pakchunk10-WindowsClient_s2.ucas","4294955120"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\globals\forge\forge_objects-rtx-new.module","4355551232"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham Knight\BmGame\CookedPCConsole\Chunk6.tfc","4529489790"
"C:\Program Files (x86)\Steam\steamapps\common\Batman Arkham Knight\BmGame\CookedPCConsole\Chunk3.tfc","4643291720"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\subgames\CampaignS1\deploy\pc\globals\common-rtx-new.module","4995112960"
"C:\Program Files (x86)\Steam\steamapps\common\Halo Infinite\deploy\pc\globals\globals-rtx-new.module","5422501888"
"C:\Program Files (x86)\Steam\steamapps\common\The Talos Principle\Content\Talos\00_All.gro","5536323578"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\dlc\bob\content\texture.cache","5817882278"
"C:\Program Files (x86)\Steam\steamapps\common\The Witcher 3\content\content4\streaming.cache","6515476568"
"C:\Program Files (x86)\Steam\steamapps\common\Destroy All Humans!\DH\Content\Paks\pakchunk1-WindowsNoEditor.pak","6749687543"
"C:\Program Files (x86)\Steam\steamapps\common\Sekiro\Data5.bdt","6830280950"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\030_caldera_010.texpack","6943422912"
"C:\Program Files (x86)\Steam\steamapps\common\TheOuterWorlds\Indiana\Content\Paks\pakchunk16-WindowsNoEditor.pak","7128927490"
"C:\Program Files (x86)\Steam\steamapps\common\GodOfWar\exec\wad\pc_le\010_forest_010.texpack","7251508848"
"C:\Program Files (x86)\Steam\steamapps\common\Destroy All Humans!\DH\Content\Paks\pakchunk0-WindowsNoEditor.pak","7506023243"
"C:\Users\joshu\OneDrive\Documents\Virtual Machines\CentOS 7 64-bit\CentOS 7 64-bit.vmdk","7543914496"
"C:\Program Files (x86)\Steam\steamapps\downloading\292030\content\content0\texture.cache","8479632023"
"C:\Program Files (x86)\Steam\steamapps\common\TheOuterWorlds\Indiana\Content\Paks\pakchunk15-WindowsNoEditor.pak","8697224334"
"C:\Program Files (x86)\Steam\steamapps\common\ELDEN RING\Game\Data0.bdt","9399362430"
"C:\Users\joshu\Downloads\CentOS-7-x86_64-Everything-2009.iso","10200547328"
"C:\Program Files (x86)\Steam\steamapps\common\the witcher 2\CookedPC\pack0.dzip","10515200574"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\MCC\Content\Paks\MCC-WindowsNoEditor.pak","10928289765"
"C:\Program Files (x86)\Steam\steamapps\common\Halo The Master Chief Collection\halo2\preload\paks\shared.pck","13149688019"
"C:\Program Files (x86)\Steam\steamapps\common\ELDEN RING\Game\Data1.bdt","13894422261"
"C:\Program Files (x86)\Steam\steamapps\common\ELDEN RING\Game\Data2.bdt","20566553942"
"C:\Program Files (x86)\Steam\steamapps\common\TheOuterWorlds\Indiana\Content\Paks\pakchunk0-WindowsNoEditor.pak","20845280031"
"C:\Program Files (x86)\Steam\steamapps\common\TheOuterWorlds\Indiana\Content\Paks\pakchunk1-WindowsNoEditor.pak","20857297862"
